n,d,graph_family,graph_seed,num_edges,n_pairs,edge_fraction,SND,SND_G_u,ratio,ratio_reciprocal,abs_distortion,lower_bound,pi_G,upper_bound,lambda_2,spectral_gap,d_max,is_ramanujan,ramanujan_bound,time_full_ms,time_graph_ms,data_source
100,14,bernoulli,21573,749,4950,0.15131313131313132,0.0046733589842915535,0.004675297532230616,0.9995853637280412,1.000414808266512,1.9385479390621185e-06,0.15131313131313132,45.3100842709425,6.856010731098167,6.828990447099159,0.737346521265417,26,True,10.0,613.155242317589,92.90269640623592,synthetic
100,14,bernoulli,31573,716,4950,0.14464646464646463,0.0046733589842915535,0.004676243755966425,0.999383100662537,1.0006172801371707,2.8847716748714447e-06,0.14464646464646463,62.24924422300752,9.004133103772402,6.632299427692768,0.744911560473355,26,True,10.0,611.6613539983518,87.82342979684472,synthetic
100,14,bernoulli,41573,700,4950,0.1414141414141414,0.0046733589842915535,0.004685678984969854,0.9973707117543008,1.0026362196269774,1.2320000678300858e-05,0.1414141414141414,47.841650840959055,6.765485977509361,6.546910004604966,0.7272120831414597,24,True,9.591663046625438,606.866008794168,85.89116938528605,synthetic
100,14,uniform,2431,700,4950,0.1414141414141414,0.0046733589842915535,0.004677121993154287,0.999195443508157,1.0008052043242093,3.763008862733841e-06,0.1414141414141414,42.976113504079784,6.077430192496131,6.761061972941595,0.6926790012299275,22,True,9.16515138991168,604.6793615038041,85.77075329958461,synthetic
100,14,uniform,12431,700,4950,0.1414141414141414,0.0046733589842915535,0.0046610403805971146,1.0026428871429045,0.9973640792980284,1.2318603694438934e-05,0.1414141414141414,53.88755585410759,7.620462444015215,6.485846666061347,0.718006666692985,23,True,9.38083151964686,606.6091598069761,85.79858329030685,synthetic
100,14,uniform,22431,700,4950,0.1414141414141414,0.0046733589842915535,0.004681682679802179,0.9982220718318787,1.001781094826784,8.32369551062584e-06,0.1414141414141414,53.72140115013141,7.596965819210503,6.791938060457974,0.728322477581681,25,True,9.797958971132712,605.9800477931276,86.03458940051496,synthetic
100,14,uniform,32431,700,4950,0.1414141414141414,0.0046733589842915535,0.004672581795603037,1.0001663296058825,0.9998336980550544,7.771886885166168e-07,0.1414141414141414,44.74723574642306,6.327891923736594,6.350240268760253,0.7113527150563521,22,True,9.16515138991168,605.6959141045809,85.84537149290554,synthetic
100,14,uniform,42431,700,4950,0.1414141414141414,0.0046733589842915535,0.004696364048868418,0.9951015159094391,1.0049225973553906,2.3005064576864243e-05,0.1414141414141414,47.60582305598545,6.73213659377572,6.640807994126384,0.6837710478987437,21,True,8.94427190999916,605.6554789945949,85.66300900420174,synthetic
100,14,knn,2275,887,4950,0.17919191919191918,0.0046733589842915535,0.004659928847104311,1.0028820476938372,0.9971262346350056,1.3430137187242508e-05,0.17919191919191918,287.2213511366718,51.467745143076336,16.702718044947524,0.35758776750201826,26,False,10.0,606.2764879025053,108.78985418821685,synthetic
100,14,knn,12275,887,4950,0.17919191919191918,0.0046733589842915535,0.004659928847104311,1.0028820476938372,0.9971262346350056,1.3430137187242508e-05,0.17919191919191918,287.2213511366718,51.467745143076336,16.702718044947524,0.35758776750201826,26,False,10.0,608.4364377893507,109.34396739467047,synthetic
100,14,knn,22275,887,4950,0.17919191919191918,0.0046733589842915535,0.004659928847104311,1.0028820476938372,0.9971262346350056,1.3430137187242508e-05,0.17919191919191918,287.2213511366718,51.467745143076336,16.702718044947524,0.35758776750201826,26,False,10.0,609.6739892906044,109.2186191061046,synthetic
100,14,knn,32275,887,4950,0.17919191919191918,0.0046733589842915535,0.004659928847104311,1.0028820476938372,0.9971262346350056,1.3430137187242508e-05,0.17919191919191918,287.2213511366718,51.467745143076336,16.702718044947524,0.35758776750201826,26,False,10.0,612.5567085982766,109.51159819378518,synthetic
100,14,knn,42275,887,4950,0.17919191919191918,0.0046733589842915535,0.004659928847104311,1.0028820476938372,0.9971262346350056,1.3430137187242508e-05,0.17919191919191918,287.2213511366718,51.467745143076336,16.702718044947524,0.35758776750201826,26,False,10.0,608.2647577859461,108.6592033971101,synthetic
100,28,random_regular,3158,1400,4950,0.2828282828282828,0.0046733589842915535,0.0046726418659091,1.0001534717196465,0.9998465518303078,7.171183824539185e-07,0.2828282828282828,16.867532467532463,4.770615243342515,8.50417928664105,0.6962793111913911,28,True,10.392304845413264,613.0005254934076,170.2443546964787,synthetic
100,28,random_regular,13158,1400,4950,0.2828282828282828,0.0046733589842915535,0.004672919865697622,1.000093970923224,0.9999060379064807,4.391185939311981e-07,0.2828282828282828,15.686674436674434,4.436635194210951,8.16082098800461,0.7085421075712639,28,True,10.392304845413264,613.0561221099924,170.64789049327374,synthetic
100,28,random_regular,23158,1400,4950,0.2828282828282828,0.0046733589842915535,0.004674119409173727,0.9998373116269386,1.0001627148448748,7.604248821735382e-07,0.2828282828282828,16.290115440115436,4.607305377002346,7.870486323141664,0.7189112027449406,28,True,10.392304845413264,613.901663501747,170.74425189639442,synthetic
100,28,random_regular,33158,1400,4950,0.2828282828282828,0.0046733589842915535,0.004672861658036709,1.0001064286279457,0.9998935826979019,4.973262548446655e-07,0.2828282828282828,16.154401154401153,4.5689215386185085,8.346496324277252,0.7019108455615267,28,True,10.392304845413264,612.1648982923944,170.42843228555284,synthetic
100,28,random_regular,43158,1400,4950,0.2828282828282828,0.0046733589842915535,0.004672444425523281,1.0001957345417052,0.9998043037628082,9.145587682723999e-07,0.2828282828282828,16.50728715728716,4.668727680848893,7.8981059659436115,0.7179247869305854,28,True,10.392304845413264,612.3539840045851,169.75332311121747,synthetic
100,28,bernoulli,2973,1380,4950,0.2787878787878788,0.0046733589842915535,0.004673822317272425,0.9999008663681632,1.0000991434602882,4.6333298087120056e-07,0.2787878787878788,16.624625374625378,4.634744043834954,7.795428096586679,0.78346033065037,36,True,11.832159566199232,611.36285920511,168.84622412035242,synthetic
100,28,bernoulli,12973,1431,4950,0.28909090909090907,0.0046733589842915535,0.0046673729084432125,1.001282536443041,0.998719106349745,5.986075848340988e-06,0.28909090909090907,17.021450771450763,4.920746677564857,8.361046128183363,0.7856142018414523,39,True,12.328828005937952,612.5190477992874,174.34797450550832,synthetic
100,28,bernoulli,22973,1481,4950,0.2991919191919192,0.0046733589842915535,0.004675919655710459,0.9994523705265599,1.0005479295358033,2.560671418905258e-06,0.2991919191919192,18.02165787428945,5.391934406428823,8.404097299424517,0.8045558767575693,43,True,12.96148139681572,612.8879148920532,181.00269060814753,synthetic
100,28,bernoulli,32973,1336,4950,0.2698989898989899,0.0046733589842915535,0.004683329723775387,0.9978710148394601,1.0021335274087326,9.970739483833313e-06,0.2698989898989899,19.19076479076479,5.179568032416516,8.448548538384772,0.7776697753056638,38,True,12.165525060596439,613.8587959925644,162.93670739978552,synthetic
100,28,bernoulli,42973,1435,4950,0.2898989898989899,0.0046733589842915535,0.004675121512264013,0.9996229984679893,1.0003771437157694,1.762527972459793e-06,0.2898989898989899,18.737168180976234,5.431886129232504,8.105841529992727,0.8070037730954113,42,True,12.806248474865697,610.4372925998177,174.32142280740663,synthetic
100,28,uniform,3831,1400,4950,0.2828282828282828,0.0046733589842915535,0.004663982894271612,1.0020103182692752,0.9979937150021094,9.37609001994133e-06,0.2828282828282828,17.986580086580087,5.087113559840833,8.171282424226542,0.7957179393943364,40,True,12.489995996796797,613.2958588015754,170.13001550803892,synthetic
100,28,uniform,13831,1400,4950,0.2828282828282828,0.0046733589842915535,0.004686153959482908,0.9972696212497537,1.0027378541289813,1.2794975191354752e-05,0.2828282828282828,21.047619047619047,5.952861952861953,8.392877490548681,0.8001695835583648,42,True,12.806248474865697,614.7066301957238,171.1696630984079,synthetic
100,28,uniform,23831,1400,4950,0.2828282828282828,0.0046733589842915535,0.004673036281019449,1.0000690564448247,0.9999309483236385,3.227032721042633e-07,0.2828282828282828,19.214357864357865,5.434363840424447,8.564607005922648,0.7960807855732703,42,True,12.806248474865697,613.5324760864023,170.67990201176144,synthetic
100,28,uniform,33831,1400,4950,0.2828282828282828,0.0046733589842915535,0.004670970607548952,1.0005113234364484,0.9994889378815902,2.3883767426013947e-06,0.2828282828282828,19.481402505540437,5.509891617728608,8.268955347430017,0.8031201107754757,42,True,12.806248474865697,615.5733110907022,171.94717510137707,synthetic
100,28,uniform,43831,1400,4950,0.2828282828282828,0.0046733589842915535,0.004666904918849468,1.0013829434184565,0.9986189664727706,6.454065442085266e-06,0.2828282828282828,17.544100344100347,4.961967774088987,8.185164563277072,0.7953708859180733,40,True,12.489995996796797,616.6050153959077,172.38735330756754,synthetic
100,28,knn,3675,1781,4950,0.3597979797979798,0.0046733589842915535,0.00465084332972765,1.004841198244625,0.9951821260383409,2.251565456390381e-05,0.3597979797979798,82.77754611409568,29.783193864485742,27.971852981734727,0.46207975035125526,52,False,14.2828568570857,614.0415772912093,217.42054030764848,synthetic
100,28,knn,13675,1781,4950,0.3597979797979798,0.0046733589842915535,0.00465084332972765,1.004841198244625,0.9951821260383409,2.251565456390381e-05,0.3597979797979798,82.77754611409568,29.783193864485742,27.971852981734727,0.46207975035125526,52,False,14.2828568570857,613.7065264920238,217.94339739717543,synthetic
100,28,knn,23675,1781,4950,0.3597979797979798,0.0046733589842915535,0.00465084332972765,1.004841198244625,0.9951821260383409,2.251565456390381e-05,0.3597979797979798,82.77754611409568,29.783193864485742,27.971852981734727,0.46207975035125526,52,False,14.2828568570857,607.5915827183053,214.8137434909586,synthetic
100,28,knn,33675,1781,4950,0.3597979797979798,0.0046733589842915535,0.00465084332972765,1.004841198244625,0.9951821260383409,2.251565456390381e-05,0.3597979797979798,82.77754611409568,29.783193864485742,27.971852981734727,0.46207975035125526,52,False,14.2828568570857,608.5700518102385,215.5053263879381,synthetic
100,28,knn,43675,1781,4950,0.3597979797979798,0.0046733589842915535,0.00465084332972765,1.004841198244625,0.9951821260383409,2.251565456390381e-05,0.3597979797979798,82.77754611409568,29.783193864485742,27.971852981734727,0.46207975035125526,52,False,14.2828568570857,611.8993841053452,216.70058738673106,synthetic
200,8,random_regular,1158,800,19900,0.04020100502512563,0.004644856788218021,0.004646198358386755,0.9997112542200631,1.000288829178143,1.3415701687335968e-06,0.04020100502512563,198.94864732835268,7.9979355709890525,5.039932455946249,0.37000844300671887,8,True,5.291502622129181,2451.4005658915266,99.59159110439941,synthetic
200,8,random_regular,11158,800,19900,0.04020100502512563,0.004644856788218021,0.004644189029932022,1.000143783614684,0.9998562370560717,6.677582859992981e-07,0.04020100502512563,185.60459994941417,7.46149145525283,5.000396984479803,0.37495037694002464,8,True,5.291502622129181,2456.990222801687,98.0966588947922,synthetic
200,8,random_regular,21158,800,19900,0.04020100502512563,0.004644856788218021,0.00464415131136775,1.0001519065170301,0.9998481165550549,7.05476850271225e-07,0.04020100502512563,189.64443993025554,7.623897082623338,5.171996261458021,0.3535004673177474,8,True,5.291502622129181,2437.504974391777,98.73946328880265,synthetic
200,8,random_regular,31158,800,19900,0.04020100502512563,0.004644856788218021,0.004643743857741356,1.0002396623308174,0.9997603950934529,1.1129304766654968e-06,0.04020100502512563,190.16496562993402,7.644822738891819,5.0305917478098285,0.37117603152377143,8,True,5.291502622129181,2463.5184248094447,99.51145169325173,synthetic
200,8,random_regular,41158,800,19900,0.04020100502512563,0.004644856788218021,0.004645158536732197,0.9999350402119133,1.000064964008135,3.0174851417541504e-07,0.04020100502512563,188.9442006535962,7.595746759943566,5.050017053182096,0.36874786835223805,8,True,5.291502622129181,2456.3655318925157,99.04859579983167,synthetic
200,8,bernoulli,973,763,19900,0.03834170854271357,0.004644856788218021,0.004643920809030533,1.000201549342889,0.9997984912710629,9.359791874885559e-07,0.03834170854271357,286.7904310691982,10.996035120894383,5.4032652406395725,0.6622959224600267,16,True,7.745966692414834,2436.351042694878,93.32331349723972,synthetic
200,8,bernoulli,10973,789,19900,0.03964824120603015,0.004644856788218021,0.004640557337552309,1.0009264944602494,0.9990743631371761,4.2994506657123566e-06,0.03964824120603015,277.4188196854901,10.999168277982498,5.563916389934401,0.6727108005920941,17,True,8.0,2461.820907704532,97.82911919755861,synthetic
200,8,bernoulli,20973,784,19900,0.03939698492462312,0.004644856788218021,0.004648237954825163,0.9992725917562737,1.0007279377516478,3.3811666071414948e-06,0.03939698492462312,321.9997530991704,12.685819418580381,5.617599919326738,0.6489000050420789,16,True,7.745966692414834,2433.899056399241,96.1655089922715,synthetic
200,8,bernoulli,30973,736,19900,0.036984924623115575,0.004644856788218021,0.004656377714127302,0.9975257750516401,1.0024803619217075,1.1520925909280777e-05,0.036984924623115575,312.53538032344744,11.559097483319464,5.383246708212904,0.6154823779847926,14,True,7.211102550927978,2442.3519870033488,90.96317769726738,synthetic
200,8,bernoulli,40973,824,19900,0.041407035175879396,0.004644856788218021,0.0046327849850058556,1.0026057335385166,0.9974010386622066,1.2071803212165833e-05,0.041407035175879396,221.86419152165195,9.186738382605085,5.6102868650581215,0.6259808756627919,15,True,7.483314773547883,2459.9796580907423,101.39131770702079,synthetic
200,8,uniform,1831,800,19900,0.04020100502512563,0.004644856788218021,0.0046427566558122635,1.00045234600076,0.9995478585236287,2.100132405757904e-06,0.04020100502512563,398.0,16.0,5.509951675142778,0.6758851955798366,17,True,8.0,2440.4613077815156,98.16170869744383,synthetic
200,8,uniform,11831,800,19900,0.04020100502512563,0.004644856788218021,0.004627068992704153,1.00384429009853,0.9961704318723048,1.7787795513868332e-05,0.04020100502512563,386.32990702108356,15.530850533510897,5.881896845780459,0.6904264818010284,19,True,8.48528137423857,2446.510417194804,99.11852630903013,synthetic
200,8,uniform,21831,800,19900,0.04020100502512563,0.004644856788218021,0.004660885781049728,0.9965609556670799,1.0034509121728716,1.6028992831707e-05,0.04020100502512563,261.818723656804,10.525375825399157,5.640013264592641,0.6239991156938239,15,True,7.483314773547883,2465.0515935907606,99.713056901237,synthetic
200,8,uniform,31831,800,19900,0.04020100502512563,0.004644856788218021,0.00461918581277132,1.0055574675900079,0.9944732471597796,2.567097544670105e-05,0.04020100502512563,258.360882113056,10.386367120122854,5.348976456753304,0.7028346412914831,18,True,8.246211251235321,2457.028511079261,98.70671649114229,synthetic
200,8,uniform,41831,800,19900,0.04020100502512563,0.004644856788218021,0.0046480451710522175,0.9993140378983292,1.0006864329686727,3.1883828341960907e-06,0.04020100502512563,398.0,16.0,5.5743297250294255,0.6720982514688574,17,True,8.0,2448.4514870040584,98.74377240194008,synthetic
200,8,knn,1675,1016,19900,0.05105527638190955,0.004644856788218021,0.0046428474597632885,1.000432779339004,0.9995674078779286,2.009328454732895e-06,0.05105527638190955,2243.8842699836114,114.56213157303262,10.40316035380284,0.34980247788732255,16,False,7.745966692414834,2458.4876778011676,126.63343810709193,synthetic
200,8,knn,11675,1016,19900,0.05105527638190955,0.004644856788218021,0.0046428474597632885,1.000432779339004,0.9995674078779286,2.009328454732895e-06,0.05105527638190955,2243.8842699836114,114.56213157303262,10.40316035380284,0.34980247788732255,16,False,7.745966692414834,2445.8034020033665,125.47731520608069,synthetic
200,8,knn,21675,1016,19900,0.05105527638190955,0.004644856788218021,0.0046428474597632885,1.000432779339004,0.9995674078779286,2.009328454732895e-06,0.05105527638190955,2243.8842699836114,114.56213157303262,10.40316035380284,0.34980247788732255,16,False,7.745966692414834,2450.99503310048,125.52409771014936,synthetic
200,8,knn,31675,1016,19900,0.05105527638190955,0.004644856788218021,0.0046428474597632885,1.000432779339004,0.9995674078779286,2.009328454732895e-06,0.05105527638190955,2243.8842699836114,114.56213157303262,10.40316035380284,0.34980247788732255,16,False,7.745966692414834,2448.128999193432,125.76752750319429,synthetic
200,8,knn,41675,1016,19900,0.05105527638190955,0.004644856788218021,0.0046428474597632885,1.000432779339004,0.9995674078779286,2.009328454732895e-06,0.05105527638190955,2243.8842699836114,114.56213157303262,10.40316035380284,0.34980247788732255,16,False,7.745966692414834,2436.9359408912715,124.95458498597145,synthetic
200,16,random_regular,1958,1600,19900,0.08040201005025126,0.004644856788218021,0.0046446556225419044,1.0000433112145366,0.9999566906612434,2.0116567611694336e-07,0.08040201005025126,74.59373713357834,5.997486402699766,7.447133646246238,0.5345541471096101,16,True,7.745966692414834,2457.5821889040526,197.3333564121276,synthetic
200,16,random_regular,11958,1600,19900,0.08040201005025126,0.004644856788218021,0.004644133150577545,1.0001558175911442,0.9998442066841949,7.236376404762268e-07,0.08040201005025126,74.18069876651893,5.964277287760316,7.209088446125817,0.5494319721171365,16,True,7.745966692414834,2463.6732366052456,195.4253664938733,synthetic
200,16,random_regular,21958,1600,19900,0.08040201005025126,0.004644856788218021,0.004644808359444141,1.0000104264310026,0.9999895736777067,4.842877388000488e-08,0.08040201005025126,74.34013548864208,5.97709632069484,7.200263874149685,0.5499835078656448,16,True,7.745966692414834,2447.2254546999466,196.01328369462863,synthetic
200,16,random_regular,31958,1600,19900,0.08040201005025126,0.004644856788218021,0.004645165521651506,0.9999335366130558,1.0000664678046196,3.0873343348503113e-07,0.08040201005025126,71.88394450581156,5.779613628607964,7.311228735828067,0.5430482040107458,16,True,7.745966692414834,2459.081637003692,196.23411249485798,synthetic
200,16,random_regular,41958,1600,19900,0.08040201005025126,0.004644856788218021,0.004643942229449749,1.0001969358624818,0.9998031029136157,9.145587682723999e-07,0.08040201005025126,74.5904874623648,5.997225122602195,7.282279448375316,0.5448575344765427,16,True,7.745966692414834,2458.051481290022,195.91424499521963,synthetic
200,16,bernoulli,1773,1539,19900,0.07733668341708543,0.004644856788218021,0.0046515921130776405,0.9985520388082431,1.0014500608235553,6.735324859619141e-06,0.07733668341708543,93.35129256426444,7.21947935961824,7.352893780345169,0.7373966507019583,28,True,10.392304845413264,2447.2264704992995,187.5304525892716,synthetic
200,16,bernoulli,11773,1615,19900,0.08115577889447236,0.004644856788218021,0.004644816741347313,1.0000086218408473,0.9999913782334883,4.0046870708465576e-08,0.08115577889447236,97.73998375074838,7.932164510425056,7.459732812714739,0.7427678340443193,29,True,10.583005244258363,2462.8890544117894,197.58335169171914,synthetic
200,16,bernoulli,21773,1517,19900,0.07623115577889447,0.004644856788218021,0.004645072389394045,0.9999535849696303,1.000046417184825,2.1560117602348328e-07,0.07623115577889447,101.73036139571892,7.755023027000282,7.339176924908,0.7281786324108148,27,True,10.198039027185569,2454.482179589104,185.51172380684875,synthetic
200,16,bernoulli,31773,1709,19900,0.08587939698492462,0.004644856788218021,0.004650548566132784,0.9987761061230039,1.0012253936287552,5.691777914762497e-06,0.08587939698492462,97.99018449876468,8.415337955195419,8.07619520151087,0.7394775741448106,31,True,10.954451150103322,2442.857285012724,209.30355199961923,synthetic
200,16,bernoulli,41773,1593,19900,0.0800502512562814,0.004644856788218021,0.004653449170291424,0.9981535455188255,1.0018498701822622,8.592382073402405e-06,0.0800502512562814,104.21921362887478,8.342774236723494,7.593530762272624,0.7468823079242459,30,True,10.770329614269007,2460.4582868050784,194.55205970443785,synthetic
200,16,uniform,2631,1600,19900,0.08040201005025126,0.004644856788218021,0.004634393844753504,1.0022576724842587,0.9977474131191606,1.0462943464517593e-05,0.08040201005025126,117.54601065197548,9.450935529807074,7.464891746413133,0.7511702751195622,30,True,10.770329614269007,2444.3661767058074,195.13782779686153,synthetic
200,16,uniform,12631,1600,19900,0.08040201005025126,0.004644856788218021,0.004646667744964361,0.9996102676486172,1.0003898843019086,1.810956746339798e-06,0.08040201005025126,84.7457755357026,6.813730696337899,7.680516766614856,0.7155364160513016,27,True,10.198039027185569,2456.3369134964887,197.69813400343992,synthetic
200,16,uniform,22631,1600,19900,0.08040201005025126,0.004644856788218021,0.0046384562738239765,1.0013798802912437,0.998622021154607,6.400514394044876e-06,0.08040201005025126,97.47063900807497,7.836835297131657,7.453531755164463,0.7239432683272421,27,True,10.198039027185569,2450.7386917888653,195.0036646099761,synthetic
200,16,uniform,32631,1600,19900,0.08040201005025126,0.004644856788218021,0.004639878403395414,1.0010729558815514,0.9989281941188725,4.97838482260704e-06,0.08040201005025126,87.54564482415881,7.038845815007743,7.421930672802515,0.6907528886332286,24,True,9.591663046625438,2442.9577362025157,195.0723322981503,synthetic
200,16,uniform,42631,1600,19900,0.08040201005025126,0.004644856788218021,0.004649418406188488,0.999018884176052,1.0009820793575461,4.561617970466614e-06,0.08040201005025126,114.64810366654915,9.217937983240132,7.437292859263324,0.760087327120538,31,True,10.954451150103322,2474.553503590869,196.44969329820015,synthetic
200,16,knn,2475,2025,19900,0.10175879396984924,0.004644856788218021,0.004643278196454048,1.0003399735482528,0.9996601419944793,1.578591763973236e-06,0.10175879396984924,1523.2980886970079,155.00897636238398,20.12053360698008,0.2814095140364258,28,False,10.392304845413264,2445.0491832045373,251.62674399325624,synthetic
200,16,knn,12475,2025,19900,0.10175879396984924,0.004644856788218021,0.004643278196454048,1.0003399735482528,0.9996601419944793,1.578591763973236e-06,0.10175879396984924,1523.2980886970079,155.00897636238398,20.12053360698008,0.2814095140364258,28,False,10.392304845413264,2456.4588401000947,252.36771460040475,synthetic
200,16,knn,22475,2025,19900,0.10175879396984924,0.004644856788218021,0.004643278196454048,1.0003399735482528,0.9996601419944793,1.578591763973236e-06,0.10175879396984924,1523.2980886970079,155.00897636238398,20.12053360698008,0.2814095140364258,28,False,10.392304845413264,2458.2761155150365,249.44979760912247,synthetic
200,16,knn,32475,2025,19900,0.10175879396984924,0.004644856788218021,0.004643278196454048,1.0003399735482528,0.9996601419944793,1.578591763973236e-06,0.10175879396984924,1523.2980886970079,155.00897636238398,20.12053360698008,0.2814095140364258,28,False,10.392304845413264,2451.061810099054,251.0555594984908,synthetic
200,16,knn,42475,2025,19900,0.10175879396984924,0.004644856788218021,0.004643278196454048,1.0003399735482528,0.9996601419944793,1.578591763973236e-06,0.10175879396984924,1523.2980886970079,155.00897636238398,20.12053360698008,0.2814095140364258,28,False,10.392304845413264,2454.365078394767,251.74611628754062,synthetic
200,32,random_regular,3558,3200,19900,0.16080402010050251,0.004644856788218021,0.004645171109586954,0.9999323337372258,1.0000676708418073,3.14321368932724e-07,0.16080402010050251,34.51287009700746,5.549808256805219,9.916593912547786,0.6901064402328817,32,True,11.135528725660043,2452.5694416020997,396.2303836073261,synthetic
200,32,random_regular,13558,3200,19900,0.16080402010050251,0.004644856788218021,0.004644414875656366,1.0000951492434431,0.999904859809074,4.4191256165504456e-07,0.16080402010050251,30.90231857874134,4.969217057888055,9.528893065241165,0.7022220917112136,32,True,11.135528725660043,2433.570704300655,394.807029387448,synthetic
200,32,random_regular,23558,3200,19900,0.16080402010050251,0.004644856788218021,0.004645097069442272,0.999948272076846,1.0000517305990704,2.4028122425079346e-07,0.16080402010050251,30.749969968876822,4.944718788965117,9.878783317801485,0.6912880213187036,32,True,11.135528725660043,2441.362781805219,398.17214579088613,synthetic
200,32,random_regular,33558,3200,19900,0.16080402010050251,0.004644856788218021,0.004644986242055893,0.9999721304152207,1.0000278703615146,1.2945383787155151e-07,0.16080402010050251,31.852274487030584,5.12197378685919,9.934071819611885,0.6895602556371285,32,True,11.135528725660043,2442.6426626974717,392.59393070824444,synthetic
200,32,random_regular,43558,3200,19900,0.16080402010050251,0.004644856788218021,0.004645733628422022,0.9998112590445056,1.0001887765853674,8.76840204000473e-07,0.16080402010050251,31.879562797011207,5.126361856805822,9.688896969736758,0.6972219696957263,32,True,11.135528725660043,2432.411707105348,394.3304525979329,synthetic
200,32,bernoulli,3373,3214,19900,0.1615075376884422,0.004644856788218021,0.004644361324608326,1.0001066806768608,0.999893330702692,4.954636096954346e-07,0.1615075376884422,37.342146567730495,6.031038144155066,10.201590746910652,0.7918042704712112,49,True,13.856406460551018,2455.3682635887526,396.0930736095179,synthetic
200,32,bernoulli,13373,3296,19900,0.16562814070351758,0.004644856788218021,0.004635750316083431,1.0019644009089523,0.9980394503964709,9.106472134590149e-06,0.16562814070351758,33.13063099377437,5.4873648118331815,10.487698798288697,0.7768574723768362,47,True,13.564659966250536,2438.4840783954132,404.91001189802773,synthetic
200,32,bernoulli,23373,3141,19900,0.1578391959798995,0.004644856788218021,0.004644624423235655,1.0000500287991434,0.9999499737036122,2.323649823665619e-07,0.1578391959798995,35.368899922883244,5.582598726521421,9.997466370282718,0.7872879495684528,47,True,13.564659966250536,2442.0912610949017,390.7137695932761,synthetic
200,32,bernoulli,33373,3265,19900,0.16407035175879398,0.004644856788218021,0.004639513324946165,1.001151729265034,0.9988495956892771,5.343463271856308e-06,0.16407035175879398,37.5549461900089,6.16165323167734,10.163597459595058,0.7741422786756653,45,True,13.2664991614216,2449.947768903803,401.4589601953048,synthetic
200,32,bernoulli,43373,3230,19900,0.1623115577889447,0.004644856788218021,0.004644592758268118,1.000056846738486,0.9999431564928819,2.6402994990348816e-07,0.1623115577889447,33.678669651860936,5.466437335452805,10.159327582533649,0.796813448349327,50,True,14.0,2433.8483960949816,400.0213933060877,synthetic
200,32,uniform,4231,3200,19900,0.16080402010050251,0.004644856788218021,0.004638945683836937,1.0012742344454861,0.9987273871616282,5.911104381084442e-06,0.16080402010050251,32.98972879308632,5.304881011953579,9.636490199722813,0.7905110826147215,46,True,13.416407864998739,2451.958670892054,395.0142527814023,synthetic
200,32,uniform,14231,3200,19900,0.16080402010050251,0.004644856788218021,0.004644649103283882,1.0000447148814735,0.9999552871178577,2.076849341392517e-07,0.16080402010050251,35.382760736989326,5.689690168762103,10.284061089226306,0.7714653091283044,45,True,13.2664991614216,2431.513702007942,394.07575360382907,synthetic
200,32,uniform,24231,3200,19900,0.16080402010050251,0.004644856788218021,0.00464168656617403,1.0006829892537539,0.9993174769021873,3.170222043991089e-06,0.16080402010050251,37.38452765945055,6.011582337198078,10.030028612795489,0.7771104752712114,45,True,13.2664991614216,2433.219882112462,396.0955288959667,synthetic
200,32,uniform,34231,3200,19900,0.16080402010050251,0.004644856788218021,0.004642251878976822,1.0005611305265438,0.9994391841643413,2.6049092411994934e-06,0.16080402010050251,38.05775241127239,6.119839583722193,9.871744671761464,0.7943386526716362,48,True,13.711309200802088,2443.7095933011733,395.5821948009543,synthetic
200,32,uniform,44231,3200,19900,0.16080402010050251,0.004644856788218021,0.00463710306212306,1.00167210562092,0.9983306856489894,7.753726094961166e-06,0.16080402010050251,35.15994764007303,5.653860927046919,10.057268042246914,0.7813637382120235,46,True,13.416407864998739,2440.1384906028397,394.8451092990581,synthetic
200,32,knn,4075,4053,19900,0.20366834170854273,0.004644856788218021,0.0046399496495723724,1.0010575844602325,0.9989435328430155,4.907138645648956e-06,0.20366834170854273,198.52903573106576,40.43407948834219,37.626935364718776,0.31587390245965863,55,False,14.696938456699069,2453.653200896224,498.0654213926755,synthetic
200,32,knn,14075,4053,19900,0.20366834170854273,0.004644856788218021,0.0046399496495723724,1.0010575844602325,0.9989435328430155,4.907138645648956e-06,0.20366834170854273,198.52903573106576,40.43407948834219,37.626935364718776,0.31587390245965863,55,False,14.696938456699069,2436.9251222000457,497.67842079745606,synthetic
200,32,knn,24075,4053,19900,0.20366834170854273,0.004644856788218021,0.0046399496495723724,1.0010575844602325,0.9989435328430155,4.907138645648956e-06,0.20366834170854273,198.52903573106576,40.43407948834219,37.626935364718776,0.31587390245965863,55,False,14.696938456699069,2452.093314792728,502.69238870241685,synthetic
200,32,knn,34075,4053,19900,0.20366834170854273,0.004644856788218021,0.0046399496495723724,1.0010575844602325,0.9989435328430155,4.907138645648956e-06,0.20366834170854273,198.52903573106576,40.43407948834219,37.626935364718776,0.31587390245965863,55,False,14.696938456699069,2440.1255709060933,497.2278845962137,synthetic
200,32,knn,44075,4053,19900,0.20366834170854273,0.004644856788218021,0.0046399496495723724,1.0010575844602325,0.9989435328430155,4.907138645648956e-06,0.20366834170854273,198.52903573106576,40.43407948834219,37.626935364718776,0.31587390245965863,55,False,14.696938456699069,2438.718000391964,501.870404696092,synthetic
